date,depth,tempC,tds,station
5/5/1986,75,6.15,5283.70,97
5/5/1986,77,6.15,5314.90,97
6/3/1986,0,21.55,1237.60,92
6/3/1986,1,21.25,3182.50,92
6/3/1986,2,20.87,3479.40,92
6/3/1986,3,19.93,3495.00,92
6/3/1986,4,19.16,3737.10,92
6/3/1986,5,19.01,3823.00,92
6/3/1986,8,17.44,4158.90,92
6/3/1986,10,13.60,4494.80,92
6/3/1986,12,12.20,4627.60,92
6/3/1986,14,11.31,4721.30,92
6/3/1986,16,10.90,4760.40,92
6/3/1986,18,10.64,4783.80,92
6/3/1986,20,10.42,4830.70,92
6/3/1986,25,9.56,4916.60,92
6/3/1986,30,8.73,4916.60,92
6/3/1986,33,8.50,4947.80,92
6/3/1986,0,19.79,4455.70,95
6/3/1986,2,18.88,4526.00,95
6/3/1986,4,18.26,4494.80,95
6/3/1986,6,16.02,4533.80,95
6/3/1986,8,15.52,4572.90,95
6/3/1986,10,14.77,4619.80,95
6/3/1986,12,13.21,4705.70,95
6/3/1986,14,12.75,4838.50,95
6/3/1986,16,11.70,4832.20,95
6/3/1986,18,11.16,4854.10,95
6/3/1986,20,10.34,4869.70,95
6/3/1986,25,8.83,4916.60,95
6/3/1986,30,7.99,5002.50,95
6/3/1986,35,7.48,5049.40,95
6/3/1986,40,7.00,5041.60,95
6/3/1986,45,6.75,5096.20,95
6/3/1986,50,6.51,5127.50,95
6/3/1986,55,6.43,5143.10,95
6/3/1986,60,6.37,5104.00,95
6/3/1986,65,6.30,5158.70,95
6/3/1986,70,6.26,5119.70,95
6/3/1986,75,6.24,5143.10,95
6/3/1986,79,6.24,5057.20,95
6/3/1986,0,20.87,1893.70,96
6/3/1986,2,19.32,4596.30,96
6/3/1986,4,18.98,4557.30,96
6/3/1986,6,17.89,4604.10,96
6/3/1986,8,13.73,4799.40,96
6/3/1986,10,12.93,4822.80,96
6/3/1986,12,12.53,4830.70,96
6/3/1986,14,11.70,4861.90,96
6/3/1986,16,10.79,4869.70,96
6/3/1986,18,10.18,4901.00,96
6/3/1986,20,9.87,4901.00,96
6/3/1986,25,8.99,4893.10,96
6/3/1986,30,8.20,4986.90,96
6/3/1986,35,7.31,5018.10,96
6/3/1986,40,6.69,5104.00,96
6/3/1986,45,6.48,5127.50,96
6/3/1986,50,6.40,5135.30,96
6/3/1986,55,6.26,5111.90,96
6/3/1986,60,6.23,5096.20,96
6/3/1986,65,6.21,5111.90,96
6/3/1986,70,6.21,5190.00,96
6/3/1986,75,6.21,5166.50,96
6/3/1986,80,6.19,5143.10,96
6/3/1986,85,6.23,5182.20,96
6/3/1986,90,6.28,5221.20,96
6/3/1986,95,6.30,5236.80,96
6/3/1986,100,6.28,5283.70,96
6/3/1986,104,6.28,5268.10,96
6/3/1986,0,22.15,4744.70,97
6/3/1986,2,18.93,4752.60,97
6/3/1986,4,18.66,4752.60,97
6/3/1986,6,16.59,4791.60,97
6/3/1986,8,14.26,4822.80,97
6/3/1986,10,13.76,4838.50,97
6/3/1986,12,12.89,4854.10,97
6/3/1986,14,12.56,4869.70,97
6/3/1986,16,11.44,4861.90,97
6/3/1986,18,10.50,4901.00,97
6/3/1986,20,10.16,4885.30,97
6/3/1986,25,9.38,4901.00,97
6/3/1986,30,7.62,4979.10,97
6/3/1986,35,6.87,5041.60,97
6/3/1986,40,6.59,5104.00,97
6/3/1986,45,6.37,5104.00,97
6/3/1986,50,6.29,5096.20,97
6/3/1986,55,6.24,5096.20,97
6/3/1986,60,6.21,5150.90,97
6/3/1986,65,6.21,5135.30,97
6/3/1986,70,6.19,5088.40,97
6/3/1986,75,6.19,5182.20,97
6/3/1986,77,6.19,5057.20,97
7/9/1986,0,21.34,4198.00,92
7/9/1986,2,21.32,4596.30,92
7/9/1986,4,21.25,4604.10,92
7/9/1986,6,21.07,4612.00,92
7/9/1986,8,20.99,4604.10,92
7/9/1986,10,20.88,4627.60,92
7/9/1986,12,20.14,4713.50,92
7/9/1986,14,18.77,4736.90,92
7/9/1986,16,13.66,4901.00,92
7/9/1986,18,12.48,4901.00,92
7/9/1986,20,11.64,4908.80,92
7/9/1986,25,9.19,5010.30,92
7/9/1986,30,8.20,5088.40,92
7/9/1986,35,7.96,5057.20,92
7/9/1986,40,7.43,5127.50,92
7/9/1986,45,7.00,5150.90,92
7/9/1986,49,6.77,5119.70,92
7/9/1986,0,20.68,4635.40,95
7/9/1986,2,20.28,4697.90,95
7/9/1986,4,20.10,4705.70,95
7/9/1986,6,19.88,4729.10,95
7/9/1986,8,19.59,4783.80,95
7/9/1986,10,19.52,4768.20,95
7/9/1986,12,18.03,4791.60,95
7/9/1986,14,16.71,4822.80,95
7/9/1986,16,14.87,4877.50,95
7/9/1986,18,12.84,4893.10,95
7/9/1986,20,10.88,4986.90,95
7/9/1986,25,9.86,4971.30,95
7/9/1986,30,8.33,5088.40,95
7/9/1986,35,7.23,5104.00,95
7/9/1986,40,6.80,5158.70,95
7/9/1986,45,6.57,5205.60,95
7/9/1986,50,6.49,5221.20,95
7/9/1986,55,6.45,5174.30,95
7/9/1986,60,6.37,5244.60,95
7/9/1986,65,6.35,5314.90,95
7/9/1986,70,6.32,5166.50,95
7/9/1986,75,6.33,5150.90,95
7/9/1986,80,6.31,5236.80,95
7/9/1986,0,21.08,4776.00,96
7/9/1986,2,20.53,4838.50,96
7/9/1986,4,20.22,4815.00,96
7/9/1986,6,20.02,4815.00,96
7/9/1986,8,20.00,4815.00,96
7/9/1986,10,19.99,4822.80,96
7/9/1986,12,19.98,4838.50,96
7/9/1986,14,19.89,4815.00,96
7/9/1986,16,18.41,4846.30,96
7/9/1986,18,12.98,4916.60,96
7/9/1986,20,11.64,4932.20,96
7/9/1986,22,10.59,5002.50,96
7/9/1986,24,10.32,4963.40,96
7/9/1986,26,9.79,4986.90,96
7/9/1986,28,9.29,5010.30,96
7/9/1986,30,8.75,4986.90,96
7/9/1986,35,8.00,5119.70,96
7/9/1986,40,7.38,5135.30,96
7/9/1986,45,6.69,5182.20,96
7/9/1986,50,6.52,5119.70,96
7/9/1986,55,6.40,5166.50,96
7/9/1986,60,6.29,5158.70,96
7/9/1986,65,6.26,5213.40,96
7/9/1986,70,6.26,5150.90,96
7/9/1986,75,6.28,5236.80,96
7/9/1986,80,6.26,5135.30,96
7/9/1986,85,6.26,5252.50,96
7/9/1986,90,6.28,5291.50,96
7/9/1986,95,6.29,5268.10,96
7/9/1986,100,6.31,5385.20,96
7/9/1986,102,6.33,5557.10,96
7/21/1986,0,24.25,2643.60,92
7/21/1986,2,22.60,4651.00,92
7/21/1986,4,21.92,4705.70,92
7/21/1986,6,21.62,4713.50,92
7/21/1986,8,21.44,4736.90,92
7/21/1986,10,20.40,4791.60,92
7/21/1986,12,17.00,4877.50,92
7/21/1986,14,14.10,4955.60,92
7/21/1986,16,11.76,5010.30,92
7/21/1986,18,10.85,5018.10,92
7/21/1986,20,10.21,5041.60,92
7/21/1986,25,9.52,5041.60,92
7/21/1986,30,8.59,5104.00,92
7/21/1986,35,8.10,5158.70,92
7/21/1986,40,7.33,5135.30,92
7/21/1986,45,6.89,5166.50,92
7/21/1986,49,6.76,4447.90,92
7/21/1986,0,23.74,4830.70,95
7/21/1986,2,22.83,4838.50,95
7/21/1986,4,21.69,4791.60,95
7/21/1986,6,21.20,4822.80,95
7/21/1986,8,20.81,4901.00,95
7/21/1986,10,20.52,4869.70,95
7/21/1986,12,20.36,4877.50,95
7/21/1986,14,19.72,4861.90,95
7/21/1986,16,19.79,4901.00,95
7/21/1986,18,12.15,4994.70,95
7/21/1986,20,10.22,4846.30,95
7/21/1986,25,8.97,5096.20,95
7/21/1986,30,7.85,5190.00,95
7/21/1986,35,7.10,5291.50,95
7/21/1986,40,6.79,5236.80,95
7/21/1986,45,6.59,5229.00,95
7/21/1986,50,6.50,5252.50,95
7/21/1986,55,6.38,5268.10,95
7/21/1986,60,6.29,5283.70,95
7/21/1986,65,6.25,5260.30,95
7/21/1986,70,6.21,5314.90,95
7/21/1986,75,6.19,5244.60,95
7/21/1986,77,6.18,5229.00,95
7/21/1986,0,23.89,4885.30,96
7/21/1986,2,21.04,4916.60,96
7/21/1986,4,20.87,4916.60,96
7/21/1986,6,20.71,4916.60,96
7/21/1986,8,20.18,4908.80,96
7/21/1986,10,19.93,4932.20,96
7/21/1986,12,17.88,4924.40,96
7/21/1986,14,15.07,4940.00,96
7/21/1986,16,14.90,4963.40,96
7/21/1986,18,13.14,4986.90,96
7/21/1986,20,11.72,4986.90,96
7/21/1986,25,9.52,5072.80,96
7/21/1986,30,8.38,5119.70,96
7/21/1986,35,7.55,5213.40,96
7/21/1986,40,6.84,5213.40,96
7/21/1986,45,6.59,5299.30,96
7/21/1986,50,6.48,5236.80,96
7/21/1986,55,6.31,5252.50,96
7/21/1986,60,6.35,5252.50,96
7/21/1986,65,6.31,5260.30,96
7/21/1986,70,6.27,5330.60,96
7/21/1986,75,6.28,5275.90,96
7/21/1986,80,6.28,5314.90,96
7/21/1986,85,6.32,5369.60,96
7/21/1986,90,6.34,5369.60,96
7/21/1986,95,6.34,5408.70,96
7/21/1986,100,6.34,5533.70,96
7/21/1986,104,6.33,5432.10,96
8/4/1986,0,22.49,4674.40,92
8/4/1986,2,21.94,4807.20,92
8/4/1986,4,21.74,4799.40,92
8/4/1986,6,21.58,4760.40,92
8/4/1986,8,21.41,4783.80,92
8/4/1986,10,21.29,4807.20,92
8/4/1986,12,21.15,4783.80,92
8/4/1986,14,20.50,4815.00,92
8/4/1986,16,20.19,4783.80,92
8/4/1986,17,19.90,4791.60,92
8/4/1986,18,18.51,4838.50,92
8/4/1986,19,13.75,4916.60,92
8/4/1986,20,11.45,4901.00,92
8/4/1986,21,10.78,4916.60,92
8/4/1986,22,10.53,4963.40,92
8/4/1986,23,10.11,4963.40,92
8/4/1986,24,9.71,4940.00,92
8/4/1986,26,8.94,4986.90,92
8/4/1986,28,8.11,5080.60,92
8/4/1986,30,7.67,5080.60,92
8/4/1986,35,7.07,5127.50,92
8/4/1986,40,6.67,5190.00,92
8/4/1986,45,6.50,5158.70,92
8/4/1986,47,6.45,5190.00,92
8/4/1986,0,23.67,2885.70,95
8/4/1986,2,22.38,4690.10,95
8/4/1986,4,21.79,4768.20,95
8/4/1986,6,21.64,4783.80,95
8/4/1986,8,21.57,4752.60,95
8/4/1986,10,20.72,4776.00,95
8/4/1986,12,19.84,4783.80,95
8/4/1986,13,19.78,4783.80,95
8/4/1986,14,18.98,4783.80,95
8/4/1986,15,17.81,4799.40,95
8/4/1986,16,17.52,4822.80,95
8/4/1986,17,17.17,4799.40,95
8/4/1986,18,14.76,4846.30,95
8/4/1986,19,12.66,4901.00,95
8/4/1986,20,11.70,4885.30,95
8/4/1986,21,11.06,4916.60,95
8/4/1986,22,10.41,4916.60,95
8/4/1986,24,9.36,4971.30,95
8/4/1986,26,8.93,4971.30,95
8/4/1986,28,8.53,5025.90,95
8/4/1986,30,8.04,5033.70,95
8/4/1986,35,7.42,5119.70,95
8/4/1986,40,6.78,5104.00,95
8/4/1986,45,6.65,5174.30,95
8/4/1986,50,6.48,5158.70,95
8/4/1986,55,6.29,5221.20,95
8/4/1986,60,6.27,5174.30,95
8/4/1986,65,6.28,5236.80,95
8/4/1986,70,6.26,5190.00,95
8/4/1986,75,6.28,5283.70,95
8/4/1986,0,23.43,4830.70,96
8/4/1986,2,22.93,4799.40,96
8/4/1986,4,22.82,4830.70,96
8/4/1986,6,22.50,4830.70,96
8/4/1986,8,22.06,4830.70,96
8/4/1986,10,21.16,4830.70,96
8/4/1986,12,19.37,4822.80,96
8/4/1986,14,19.01,4838.50,96
8/4/1986,15,18.79,4830.70,96
8/4/1986,16,18.67,4846.30,96
8/4/1986,17,16.83,4846.30,96
8/4/1986,18,15.44,4854.10,96
8/4/1986,19,13.77,4877.50,96
8/4/1986,20,12.88,4908.80,96
8/4/1986,21,12.17,4893.10,96
8/4/1986,22,11.71,4877.50,96
8/4/1986,23,11.17,4916.60,96
8/4/1986,24,10.48,4916.60,96
8/4/1986,25,10.04,4947.80,96
8/4/1986,26,9.65,4947.80,96
8/4/1986,27,9.47,4971.30,96
8/4/1986,28,9.08,4971.30,96
8/4/1986,29,8.88,5018.10,96
8/4/1986,30,8.56,5018.10,96
8/4/1986,35,7.61,5049.40,96
8/4/1986,40,7.03,5158.70,96
8/4/1986,45,6.62,5135.30,96
8/4/1986,50,6.41,5174.30,96
8/4/1986,55,6.30,5205.60,96
8/4/1986,60,6.24,5174.30,96
8/4/1986,65,6.23,5127.50,96
8/4/1986,70,6.23,5221.20,96
8/4/1986,75,6.22,5135.30,96
8/4/1986,80,6.24,5236.80,96
8/4/1986,81,6.21,5197.80,96
8/4/1986,82,6.19,5221.20,96
8/4/1986,83,6.20,5229.00,96
8/4/1986,84,6.19,5221.20,96
8/4/1986,85,6.19,5314.90,96
8/4/1986,86,6.20,5252.50,96
8/4/1986,87,6.21,5283.70,96
8/4/1986,88,6.22,5158.70,96
8/4/1986,89,6.22,5346.20,96
8/4/1986,90,6.22,5275.90,96
8/4/1986,91,6.22,5197.80,96
8/4/1986,92,6.22,5330.60,96
8/4/1986,93,6.23,5268.10,96
8/4/1986,94,6.24,5252.50,96
8/4/1986,95,6.24,5322.80,96
8/4/1986,96,6.24,5236.80,96
8/4/1986,97,6.24,5385.20,96
8/4/1986,98,6.24,5416.50,96
8/4/1986,99,6.24,5322.80,96
8/4/1986,100,6.24,5338.40,96
8/4/1986,101,6.24,5260.30,96
8/4/1986,102,6.24,5439.90,96
8/4/1986,103,6.23,5361.80,96
8/4/1986,104,6.23,5291.50,96
8/4/1986,105,6.23,5361.80,96
8/4/1986,106,6.24,5229.00,96
8/4/1986,107,6.23,5252.50,96
8/4/1986,0,22.97,4596.30,97
8/4/1986,2,21.88,4729.10,97
8/4/1986,4,21.74,4783.80,97
8/4/1986,6,21.64,4776.00,97
8/4/1986,8,21.57,4783.80,97
8/4/1986,10,21.42,4807.20,97
8/4/1986,12,20.52,4799.40,97
8/4/1986,13,19.43,4807.20,97
8/4/1986,14,18.41,4799.40,97
8/4/1986,15,16.22,4830.70,97
8/4/1986,16,15.09,4822.80,97
8/4/1986,17,13.75,4830.70,97
8/4/1986,18,13.37,4838.50,97
8/4/1986,19,12.87,4846.30,97
8/4/1986,20,12.83,4846.30,97
8/4/1986,25,9.81,4893.10,97
8/4/1986,30,8.38,4940.00,97
8/4/1986,35,7.29,5080.60,97
8/4/1986,40,6.87,5072.80,97
8/4/1986,45,6.60,5096.20,97
8/4/1986,50,6.43,5088.40,97
8/4/1986,55,6.34,5158.70,97
8/4/1986,60,6.28,5150.90,97
8/4/1986,65,6.25,5213.40,97
8/4/1986,70,6.24,5111.90,97
8/4/1986,75,6.24,5260.30,97
8/4/1986,78,6.24,5236.80,97
9/19/1986,0,17.91,4783.80,96
9/19/1986,2,17.92,4846.30,96
9/19/1986,4,17.95,4861.90,96
9/19/1986,6,17.95,4869.70,96
9/19/1986,8,17.98,4869.70,96
9/19/1986,10,17.95,4869.70,96
9/19/1986,12,17.95,4861.90,96
9/19/1986,14,17.95,4869.70,96
9/19/1986,16,17.95,4861.90,96
9/19/1986,18,17.95,4854.10,96
9/19/1986,19,17.92,4854.10,96
9/19/1986,20,16.40,4822.80,96
9/19/1986,21,12.71,4869.70,96
9/19/1986,22,11.75,4830.70,96
9/19/1986,23,11.33,4869.70,96
9/19/1986,24,10.90,4838.50,96
9/19/1986,25,10.40,4830.70,96
9/19/1986,26,10.22,4854.10,96
9/19/1986,28,9.51,4940.00,96
9/19/1986,30,8.87,4924.40,96
9/19/1986,32,8.27,4916.60,96
9/19/1986,34,7.83,5002.50,96
9/19/1986,36,7.40,5041.60,96
9/19/1986,38,7.07,5057.20,96
9/19/1986,40,6.84,5010.30,96
9/19/1986,45,6.54,5080.60,96
9/19/1986,50,6.33,5119.70,96
9/19/1986,55,6.22,5135.30,96
9/19/1986,60,6.18,5127.50,96
9/19/1986,65,6.18,5119.70,96
9/19/1986,70,6.18,5096.20,96
9/19/1986,75,6.19,5174.30,96
9/19/1986,80,6.21,5072.80,96
9/19/1986,85,6.21,5143.10,96
9/19/1986,90,6.21,5135.30,96
9/19/1986,95,6.23,5283.70,96
9/19/1986,100,6.23,5275.90,96
9/19/1986,105,6.24,5229.00,96
10/15/1986,0,15.02,4713.50,92
10/15/1986,2,14.55,4697.90,92
10/15/1986,4,14.56,4768.20,92
10/15/1986,6,14.53,4799.40,92
10/15/1986,8,14.54,4799.40,92
10/15/1986,10,14.56,4830.70,92
10/15/1986,12,14.52,4838.50,92
10/15/1986,14,14.53,4846.30,92
10/15/1986,16,14.46,4861.90,92
10/15/1986,18,14.38,4869.70,92
10/15/1986,20,14.32,4901.00,92
10/15/1986,22,14.19,4885.30,92
10/15/1986,24,14.09,4893.10,92
10/15/1986,26,13.58,4916.60,92
10/15/1986,28,13.16,4885.30,92
10/15/1986,30,11.76,4916.60,92
10/15/1986,32,9.34,5002.50,92
10/15/1986,34,8.64,5025.90,92
10/15/1986,36,8.13,5025.90,92
10/15/1986,38,7.92,5072.80,92
10/15/1986,40,7.60,5041.60,92
10/15/1986,42,7.50,5057.20,92
10/15/1986,44,7.32,5025.90,92
10/15/1986,46,7.10,5080.60,92
10/15/1986,47,7.07,5010.30,92
10/15/1986,0,14.76,4861.90,96
10/15/1986,2,14.62,4877.50,96
10/15/1986,4,14.56,4893.10,96
10/15/1986,6,14.53,4916.60,96
10/15/1986,8,14.50,4916.60,96
10/15/1986,10,14.48,4916.60,96
10/15/1986,12,14.46,4940.00,96
10/15/1986,14,14.41,4940.00,96
10/15/1986,16,13.94,4940.00,96
10/15/1986,18,12.64,4963.40,96
10/15/1986,20,11.59,4986.90,96
10/15/1986,22,10.63,4971.30,96
10/15/1986,24,9.40,5018.10,96
10/15/1986,26,8.87,5041.60,96
10/15/1986,28,8.37,5057.20,96
10/15/1986,30,7.98,5088.40,96
10/15/1986,35,7.35,5096.20,96
10/15/1986,40,6.89,5072.80,96
10/15/1986,45,6.56,5111.90,96
10/15/1986,50,6.35,5143.10,96
10/15/1986,55,6.27,5158.70,96
10/15/1986,60,6.19,5182.20,96
10/15/1986,65,6.18,5166.50,96
10/15/1986,70,6.16,5174.30,96
10/15/1986,75,6.15,5119.70,96
10/15/1986,80,6.16,5190.00,96
10/15/1986,85,6.17,5127.50,96
10/15/1986,95,6.22,5260.30,96
10/15/1986,100,6.22,5213.40,96
10/15/1986,104,6.21,5252.50,96
12/18/1986,0,8.68,4580.70,92
12/18/1986,2,8.53,4776.00,92
12/18/1986,4,8.49,4752.60,92
12/18/1986,6,8.49,4799.40,92
12/18/1986,8,8.48,4768.20,92
12/18/1986,10,8.49,4830.70,92
12/18/1986,15,8.48,4822.90,92
12/18/1986,20,8.50,4768.20,92
12/18/1986,25,8.49,4768.20,92
12/18/1986,30,8.49,4822.90,92
12/18/1986,35,8.45,4791.60,92
12/18/1986,40,8.02,4908.80,92
12/18/1986,42,7.52,4924.40,92
12/18/1986,44,7.20,4994.70,92
12/18/1986,46,7.00,4963.40,92
12/18/1986,48,6.92,4979.10,92
12/18/1986,50,6.82,4971.30,92
12/18/1986,0,8.87,4768.20,96
12/18/1986,2,8.88,4768.20,96
12/18/1986,4,8.86,4752.60,96
12/18/1986,6,8.35,4799.40,96
12/18/1986,8,8.85,4791.60,96
12/18/1986,10,8.83,4807.20,96
12/18/1986,12,8.84,4791.60,96
12/18/1986,14,8.83,4791.60,96
12/18/1986,16,8.82,4768.20,96
12/18/1986,18,8.83,4822.90,96
12/18/1986,20,8.83,4791.60,96
12/18/1986,25,8.82,4830.70,96
12/18/1986,30,8.82,4783.80,96
12/18/1986,35,8.45,4846.30,96
12/18/1986,36,7.77,4901.00,96
12/18/1986,37,7.57,4893.10,96
12/18/1986,38,7.42,4916.60,96
12/18/1986,39,7.27,4932.20,96
12/18/1986,40,7.14,4924.40,96
12/18/1986,42,6.95,4986.90,96
12/18/1986,45,6.76,4986.90,96
12/18/1986,50,6.51,4955.60,96
12/18/1986,55,6.39,4971.30,96
12/18/1986,60,6.27,5033.70,96
12/18/1986,65,6.19,4994.70,96
12/18/1986,70,6.18,4924.40,96
12/18/1986,75,6.18,5025.90,96
12/18/1986,80,6.19,5025.90,96
12/18/1986,85,6.19,5057.20,96
12/18/1986,90,6.24,5150.90,96
12/18/1986,95,6.29,5104.00,96
12/18/1986,100,6.24,5190.00,96
12/18/1986,103,6.25,5088.40,96
1/22/1987,0,6.48,4768.17,96
1/22/1987,2,6.42,4815.04,96
1/22/1987,4,6.35,4807.23,96
1/22/1987,6,6.34,4869.72,96
1/22/1987,8,6.29,4846.28,96
1/22/1987,10,6.25,4877.53,96
1/22/1987,12,6.22,4885.34,96
1/22/1987,14,6.19,4893.15,96
1/22/1987,16,6.18,4900.96,96
1/22/1987,18,6.16,4900.96,96
1/22/1987,20,6.16,4893.15,96
1/22/1987,22,6.14,4900.96,96
1/22/1987,24,6.13,4893.15,96
1/22/1987,26,6.13,4908.77,96
1/22/1987,28,6.13,4916.58,96
1/22/1987,30,6.12,4900.96,96
1/22/1987,32,6.10,4885.34,96
1/22/1987,34,6.10,4924.39,96
1/22/1987,36,6.09,4900.96,96
1/22/1987,38,6.09,4908.77,96
1/22/1987,40,6.08,4940.02,96
1/22/1987,42,6.07,4900.96,96
1/22/1987,44,6.06,4908.77,96
1/22/1987,46,6.06,4908.77,96
1/22/1987,48,6.04,4885.34,96
1/22/1987,50,6.04,4893.15,96
1/22/1987,52,6.04,4916.58,96
1/22/1987,54,6.04,4940.02,96
1/22/1987,56,6.03,4916.58,96
1/22/1987,58,6.03,4877.53,96
1/22/1987,60,6.05,4869.72,96
1/22/1987,62,6.26,5002.50,96
1/22/1987,64,6.37,5033.75,96
1/22/1987,66,6.32,5119.67,96
1/22/1987,68,6.29,5002.50,96
1/22/1987,70,6.24,5072.80,96
1/22/1987,72,6.21,5127.48,96
1/22/1987,74,6.21,5041.56,96
1/22/1987,76,6.21,5096.24,96
1/22/1987,78,6.19,5127.48,96
1/22/1987,80,6.19,5143.10,96
1/22/1987,82,6.19,5064.99,96
1/22/1987,84,6.18,5080.61,96
1/22/1987,86,6.18,5057.18,96
1/22/1987,88,6.18,5127.48,96
1/22/1987,90,6.18,5104.05,96
1/22/1987,92,6.18,5158.72,96
1/22/1987,94,6.18,5104.05,96
1/22/1987,96,6.19,5111.86,96
1/22/1987,98,6.18,5033.75,96
1/22/1987,100,6.19,5127.48,96
1/22/1987,101,6.19,5049.37,96
2/3/1987,0,5.81,5127.48,92
2/3/1987,5,5.76,5104.05,92
2/3/1987,10,5.68,5088.42,92
2/3/1987,15,5.66,5119.67,92
2/3/1987,20,5.68,5049.37,92
2/3/1987,25,5.68,4986.88,92
2/3/1987,30,5.69,5025.94,92
2/3/1987,35,5.68,5072.80,92
2/3/1987,40,5.66,5080.61,92
2/3/1987,45,5.81,5104.05,92
2/3/1987,49,5.96,5096.24,92
2/3/1987,0,5.96,4900.96,95
2/3/1987,5,5.84,5018.13,95
2/3/1987,10,5.81,5088.42,95
2/3/1987,15,5.80,5104.05,95
2/3/1987,20,5.80,5096.24,95
2/3/1987,25,5.80,5057.18,95
2/3/1987,30,5.80,5025.94,95
2/3/1987,35,5.85,5088.42,95
2/3/1987,40,5.87,5150.91,95
2/3/1987,45,5.97,5127.48,95
2/3/1987,50,6.05,5135.29,95
2/3/1987,55,6.15,5197.78,95
2/3/1987,60,6.11,5221.21,95
2/3/1987,65,6.14,5314.94,95
2/3/1987,70,6.14,5291.51,95
2/3/1987,75,6.14,5299.32,95
2/3/1987,0,6.38,5127.48,96
2/3/1987,5,6.20,5143.10,96
2/3/1987,10,6.15,5150.91,96
2/3/1987,15,6.12,5158.72,96
2/3/1987,20,6.08,5174.35,96
2/3/1987,25,6.06,5135.29,96
2/3/1987,30,6.05,5174.35,96
2/3/1987,35,6.03,5143.10,96
2/3/1987,40,6.03,5174.35,96
2/3/1987,45,6.00,5119.67,96
2/3/1987,50,6.00,5158.72,96
2/3/1987,55,6.02,5135.29,96
2/3/1987,60,6.13,5252.46,96
2/3/1987,65,6.26,5330.57,96
2/3/1987,70,6.22,5268.08,96
2/3/1987,75,6.19,5314.94,96
2/3/1987,80,6.19,5314.94,96
2/3/1987,85,6.19,5377.43,96
2/3/1987,90,6.19,5377.43,96
2/3/1987,95,6.19,5369.62,96
2/3/1987,100,6.19,5416.49,96
2/3/1987,102,6.19,5439.92,96
3/27/1987,0,6.98,5182.16,96
3/27/1987,1,6.86,5189.97,96
3/27/1987,2,6.68,5189.97,96
3/27/1987,3,6.60,5182.16,96
3/27/1987,4,6.56,5189.97,96
3/27/1987,5,6.56,5182.16,96
3/27/1987,6,6.53,5197.78,96
3/27/1987,7,6.51,5197.78,96
3/27/1987,8,6.48,5205.59,96
3/27/1987,9,6.47,5205.59,96
3/27/1987,10,6.47,5197.78,96
3/27/1987,12,6.44,5197.78,96
3/27/1987,14,6.42,5197.78,96
3/27/1987,16,6.41,5197.78,96
3/27/1987,18,6.41,5197.78,96
3/27/1987,20,6.41,5205.59,96
3/27/1987,22,6.40,5205.59,96
3/27/1987,24,6.39,5205.59,96
3/27/1987,26,6.39,5197.78,96
3/27/1987,28,6.38,5182.16,96
3/27/1987,30,6.38,5189.97,96
3/27/1987,32,6.37,5182.16,96
3/27/1987,34,6.36,5182.16,96
3/27/1987,36,6.35,5205.59,96
3/27/1987,38,6.28,5174.35,96
3/27/1987,40,6.18,5213.40,96
3/27/1987,42,5.96,5189.97,96
3/27/1987,44,5.89,5158.72,96
3/27/1987,46,5.87,5174.35,96
3/27/1987,48,5.87,5213.40,96
3/27/1987,50,5.87,5197.78,96
3/27/1987,52,5.87,5174.35,96
3/27/1987,54,5.93,5205.59,96
3/27/1987,56,5.91,5221.21,96
3/27/1987,58,5.95,5236.83,96
3/27/1987,60,6.01,5275.89,96
3/27/1987,62,6.04,5229.02,96
3/27/1987,64,6.05,5260.27,96
3/27/1987,66,6.08,5268.08,96
3/27/1987,68,6.09,5275.89,96
3/27/1987,70,6.13,5299.32,96
3/27/1987,72,6.15,5361.81,96
3/27/1987,74,6.15,5346.19,96
3/27/1987,76,6.16,5361.81,96
3/27/1987,78,6.17,5314.94,96
3/27/1987,80,6.17,5346.19,96
3/27/1987,82,6.17,5393.05,96
3/27/1987,84,6.17,5338.38,96
3/27/1987,86,6.18,5338.38,96
3/27/1987,88,6.17,5408.68,96
3/27/1987,90,6.17,5299.32,96
3/27/1987,92,6.17,5424.30,96
3/27/1987,94,6.18,5447.73,96
3/27/1987,96,6.18,5385.24,96
3/27/1987,98,6.18,5299.32,96
3/27/1987,100,6.18,5408.68,96
3/27/1987,102,6.18,5393.05,96
3/27/1987,104,6.18,5416.49,96
3/27/1987,105,6.18,5299.32,96
4/13/1987,0,10.93,4838.47,96
4/13/1987,1,10.36,4861.91,96
4/13/1987,2,9.31,4861.91,96
4/13/1987,3,9.14,4854.09,96
4/13/1987,4,9.00,4885.34,96
4/13/1987,5,8.92,4877.53,96
4/13/1987,6,8.83,4900.96,96
4/13/1987,7,8.69,4900.96,96
4/13/1987,8,8.25,4900.96,96
4/13/1987,9,8.01,4900.96,96
4/13/1987,10,7.95,4893.15,96
4/13/1987,11,7.93,4893.15,96
4/13/1987,12,7.87,4900.96,96
4/13/1987,13,7.74,4900.96,96
4/13/1987,14,7.73,4908.77,96
4/13/1987,15,7.39,4908.77,96
4/13/1987,16,7.19,4900.96,96
4/13/1987,17,7.21,4908.77,96
4/13/1987,18,7.09,4908.77,96
4/13/1987,19,7.02,4885.34,96
4/13/1987,20,6.87,4908.77,96
4/13/1987,25,6.49,4908.77,96
4/13/1987,30,6.38,4885.34,96
